ZipCode,GeographicAreaName,Under5,5to9,10to14,15to19,20to24,25to29,30to34,35to39,40to44,45to49,50to54,55to59,60to64,65to69,70to74,75to79,80to84,over85,Median age (years)
 15248,ZCTA5 15248,200,65,52,224,143,280,126,87,148,150,120,411,227,101,185,31,11,47,44.7
 15249,ZCTA5 15249,49,126,226,110,23,85,72,109,180,24,147,143,158,114,153,130,157,244,54.4
 15250,ZCTA5 15250,5,39,25,51,4,1,9,14,67,11,31,30,78,96,87,22,25,8,61.4
 15251,ZCTA5 15251,0,0,0,9,0,0,0,5,0,12,49,32,3,44,0,0,0,0,55.2
 15252,ZCTA5 15252,93,194,127,87,217,179,150,151,195,206,215,194,300,282,359,243,160,70,53.4
 15253,ZCTA5 15253,81,151,305,264,106,188,103,162,199,85,84,176,146,121,97,65,25,40,35
 15254,ZCTA5 15254,52,13,35,78,139,31,26,44,48,23,79,42,72,107,173,30,11,17,51.1
 15255,ZCTA5 15255,0,0,0,0,0,0,0,0,8,0,0,0,10,8,0,0,13,0,67.2
 15256,ZCTA5 15256,43,29,48,57,23,21,91,123,31,28,32,62,85,74,52,7,10,15,39.6
 15257,ZCTA5 15257,219,229,393,262,464,364,242,442,380,409,610,422,446,640,286,187,87,43,46.1
 15258,ZCTA5 15258,108,154,59,73,79,126,110,141,84,99,199,374,90,128,138,55,31,23,50
 15259,ZCTA5 15259,79,67,71,45,38,88,92,89,37,95,125,80,79,159,161,61,41,41,51
 15260,ZCTA5 15260,0,19,0,10,0,51,26,11,10,17,0,39,30,31,13,50,0,4,56.7
 15261,ZCTA5 15261,20,4,5,0,9,42,28,4,23,25,4,16,10,15,12,24,9,3,44.2
 15262,ZCTA5 15262,0,29,64,127,109,13,13,54,268,47,15,14,30,36,0,0,0,0,42
 15263,ZCTA5 15263,68,51,98,136,73,39,64,105,131,201,221,173,192,124,151,94,13,82,51
 15264,ZCTA5 15264,0,6,5,0,0,0,0,0,11,0,0,0,0,0,12,0,0,58,85.4
 15265,ZCTA5 15265,30,34,0,35,13,0,23,39,17,0,0,0,37,25,8,18,26,17,36.1
 15266,ZCTA5 15266,19,30,13,26,0,22,19,28,31,0,0,0,0,13,7,46,11,0,35.3
 15267,ZCTA5 15267,0,29,67,0,0,0,0,32,0,0,0,0,10,15,0,0,0,0,11.1
 15268,ZCTA5 15268,761,640,782,884,850,1089,1144,987,1019,1045,1226,975,1368,1324,983,426,473,532,45.9
 15269,ZCTA5 15269,0,0,0,0,0,0,0,0,18,0,8,0,10,3,6,8,18,11,73.3
 15270,ZCTA5 15270,0,0,0,5,157,340,303,350,329,214,231,162,59,7,26,11,0,0,38.9
 15271,ZCTA5 15271,0,0,0,0,93,29,0,0,0,20,37,57,59,0,0,27,0,0,52.7
 15272,ZCTA5 15272,122,129,61,88,133,137,76,53,108,164,186,153,136,140,87,46,30,68,46.3
 15273,ZCTA5 15273,485,497,341,672,542,674,571,682,475,536,631,970,1069,857,728,552,328,410,50.5
 15274,ZCTA5 15274,320,356,241,255,166,185,220,317,223,255,301,352,471,234,343,237,207,354,49.6
 15275,ZCTA5 15275,214,127,223,182,228,127,260,201,212,224,166,240,353,361,221,56,85,97,45.5
 15276,ZCTA5 15276,25,12,11,2,6,19,13,10,2,19,7,5,8,3,7,0,0,0,29.8
 15277,ZCTA5 15277,72,105,108,60,96,92,70,55,78,79,92,95,110,57,61,23,11,22,39.3
 15278,ZCTA5 15278,29,30,62,65,71,43,38,16,39,79,75,44,38,112,85,30,13,30,49
 15279,ZCTA5 15279,53,127,98,147,155,66,72,102,94,133,174,182,172,134,118,76,64,29,47.7
 15280,ZCTA5 15280,7,6,7,7,27,15,15,15,17,17,39,34,38,18,22,22,15,8,54.3
 15281,ZCTA5 15281,355,379,423,508,414,444,447,349,422,638,616,612,465,474,499,421,360,343,48.1
 15282,ZCTA5 15282,21,28,53,19,34,14,30,47,35,34,39,56,93,87,50,30,24,26,56
 15283,ZCTA5 15283,15,28,14,0,0,0,14,15,0,0,12,26,46,11,11,10,0,0,57.1
 15284,ZCTA5 15284,18,10,25,13,4,9,17,54,10,15,20,11,18,107,12,5,3,10,50.8
 15285,ZCTA5 15285,93,147,236,118,176,135,154,256,146,332,259,193,379,188,151,140,88,71,47.7
 15286,ZCTA5 15286,32,64,71,36,43,23,59,44,52,48,65,156,131,113,50,49,26,4,54
 15287,ZCTA5 15287,0,0,15,23,29,12,9,0,0,0,73,0,10,0,19,33,0,0,52.1
 15288,ZCTA5 15288,138,166,110,88,153,153,198,110,120,217,213,187,307,190,130,135,61,80,48.8
 15289,ZCTA5 15289,9,96,90,19,23,67,39,52,40,22,50,0,84,22,0,0,0,89,35.4
 15290,ZCTA5 15290,27,12,4,69,14,253,42,5,65,44,16,110,19,98,12,20,10,51,41.9
 15291,ZCTA5 15291,93,94,116,93,78,60,110,132,90,96,124,134,141,67,72,63,68,73,44
 15292,ZCTA5 15292,14,49,35,35,27,8,22,30,34,12,36,29,62,48,40,49,10,10,52.2
 15293,ZCTA5 15293,362,260,387,370,345,346,220,329,290,397,312,410,392,408,380,174,192,114,43.8
 15294,ZCTA5 15294,55,74,74,56,133,140,122,64,194,127,284,147,149,278,169,78,42,78,53.2
 15295,ZCTA5 15295,2,4,0,8,7,3,0,8,3,6,9,12,16,3,0,0,0,0,49.8
 15296,ZCTA5 15296,97,148,263,270,183,156,150,183,215,277,252,218,224,259,170,111,74,139,45.6
 15297,ZCTA5 15297,118,165,121,217,218,95,102,118,124,141,152,95,123,82,97,51,33,37,35.5
 15298,ZCTA5 15298,129,62,169,82,194,66,73,242,108,111,154,224,193,187,88,90,24,25,44.5
 15299,ZCTA5 15299,3,18,10,3,10,4,10,14,10,5,7,11,6,3,11,6,5,8,40.5
 15300,ZCTA5 15300,10,15,2,7,3,10,3,11,13,7,8,5,0,9,8,0,0,0,35.8
 15301,ZCTA5 15301,13,12,27,23,12,13,7,15,9,15,17,8,26,106,6,0,3,4,53
 15302,ZCTA5 15302,145,139,148,103,137,75,104,138,175,280,235,226,174,157,265,127,46,62,48.5
 15303,ZCTA5 15303,5,7,2,5,0,3,11,6,4,11,10,2,4,16,8,7,0,0,49.1
 15304,ZCTA5 15304,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,3,0,0,49.8
 15305,ZCTA5 15305,1924,2665,2709,3880,3676,3094,3331,3477,2565,3055,3903,3830,4068,3905,3414,2547,1521,2353,46.1
 15306,ZCTA5 15306,151,133,84,153,263,296,94,187,130,202,551,494,317,272,227,77,49,147,51.6
 15307,ZCTA5 15307,1,6,9,4,18,16,30,3,9,6,6,39,9,3,0,0,0,2,33.8
 15308,ZCTA5 15308,9,18,12,0,49,53,23,48,0,0,8,61,19,0,49,0,18,8,38.3
 15309,ZCTA5 15309,518,671,587,499,661,710,745,628,695,497,785,1080,1223,1075,845,404,611,307,50.6
 15310,ZCTA5 15310,11,0,0,0,0,10,0,10,0,0,22,14,63,52,9,23,9,0,62.9
 15311,ZCTA5 15311,0,20,52,0,0,0,0,12,21,14,14,17,109,140,7,0,12,9,61.6
 15312,ZCTA5 15312,0,10,11,14,16,5,18,16,2,24,51,25,20,18,11,6,4,4,51.7
 15313,ZCTA5 15313,17,14,109,192,278,96,105,54,73,184,286,253,161,103,237,175,78,74,52.6
 15314,ZCTA5 15314,0,0,16,12,0,26,0,0,0,49,0,41,41,44,43,19,0,0,62.1
 15315,ZCTA5 15315,48,73,20,35,7,15,6,72,45,18,22,75,29,65,39,63,0,0,42.9
 15316,ZCTA5 15316,0,34,47,73,107,38,74,25,49,73,72,211,60,112,73,101,54,41,56.2
 15317,ZCTA5 15317,169,62,14,0,0,148,38,65,13,32,10,22,95,0,24,13,0,32,28.6
 15318,ZCTA5 15318,0,0,0,46,60,0,3,24,0,91,6,0,26,25,0,4,114,3,49.7
 15319,ZCTA5 15319,0,0,0,0,0,0,0,0,0,0,0,0,57,14,13,0,13,0,64.7
 15320,ZCTA5 15320,90,226,126,274,271,371,165,252,276,220,462,361,269,508,463,376,110,147,52.4
 15321,ZCTA5 15321,163,266,331,182,323,460,209,483,196,450,401,514,578,389,466,257,210,154,49.7
 15322,ZCTA5 15322,33,4,2,10,4,67,41,5,5,14,46,15,10,50,27,21,21,14,52.2
 15323,ZCTA5 15323,55,35,22,38,66,54,15,19,42,16,52,60,147,33,11,7,4,25,45.6
 15324,ZCTA5 15324,39,29,17,59,38,58,78,35,53,43,84,49,52,50,25,7,11,9,41.5
 15325,ZCTA5 15325,341,575,623,472,400,458,263,710,618,463,778,893,880,424,562,389,270,203,46.9
 15326,ZCTA5 15326,44,68,36,34,0,74,14,26,67,0,12,49,61,39,25,12,52,0,40.4
 15327,ZCTA5 15327,0,0,16,10,10,33,26,10,0,18,9,0,133,41,19,0,12,6,60.7
 15328,ZCTA5 15328,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,17,0,-
 15329,ZCTA5 15329,95,167,230,295,180,222,222,168,220,630,429,333,229,145,80,175,41,43,45.8
 15330,ZCTA5 15330,78,101,68,92,29,135,121,89,123,66,71,135,124,119,161,33,90,43,45.1
 15331,ZCTA5 15331,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,33,0,81.1
 15332,ZCTA5 15332,49,59,127,143,18,128,128,81,182,218,108,58,233,117,87,80,44,64,46.9
 15333,ZCTA5 15333,69,24,24,10,47,14,35,35,24,0,0,86,71,26,8,24,0,8,39.8
 15334,ZCTA5 15334,27,36,28,26,47,28,39,18,28,24,55,34,26,35,14,14,8,14,40.5
 15335,ZCTA5 15335,2156,2786,3158,2562,2087,1891,2442,3157,2885,3073,3139,3871,3935,3059,2436,1545,1148,1525,45.5
 15336,ZCTA5 15336,749,1194,825,848,652,1146,1183,1170,1093,974,1206,1290,1916,1345,1315,818,469,472,47.6
 15337,ZCTA5 15337,0,3,29,9,22,5,0,10,13,11,42,0,15,1,0,0,0,0,42.2
 15338,ZCTA5 15338,0,0,19,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,13
 15339,ZCTA5 15339,1022,1239,1673,1792,2842,1242,1156,1245,1327,2079,1876,1352,2096,1953,1566,1080,545,1021,45
 15340,ZCTA5 15340,5,2,0,7,7,2,9,5,4,34,11,22,61,11,52,20,17,0,64.1
 15341,ZCTA5 15341,645,325,527,895,357,478,483,452,539,751,1058,652,588,814,599,259,231,255,46.8
 15342,ZCTA5 15342,222,398,391,320,215,251,459,466,460,549,625,798,708,909,742,333,288,230,53.7
 15343,ZCTA5 15343,0,0,16,0,0,0,0,7,22,25,20,21,23,20,10,10,15,7,57.8
 15344,ZCTA5 15344,7,84,115,24,26,38,22,99,255,91,36,33,13,100,18,13,15,17,41.9
 15345,ZCTA5 15345,9,23,8,47,0,210,35,223,17,0,80,258,0,23,18,0,0,0,37.6
 15346,ZCTA5 15346,30,56,13,9,0,48,35,5,58,18,17,11,40,63,33,2,10,3,42.4
 15347,ZCTA5 15347,87,85,60,41,67,133,128,56,58,42,148,130,142,109,11,27,18,0,40.4
 15348,ZCTA5 15348,506,665,999,814,724,608,675,727,1242,899,1373,1397,1243,1371,974,540,284,551,49.6
 15349,ZCTA5 15349,589,821,790,1041,567,407,544,881,779,828,835,1196,713,1105,1326,673,450,634,49.3
 15350,ZCTA5 15350,89,17,176,128,297,66,251,158,85,115,369,278,219,369,151,46,95,119,53.2
 15351,ZCTA5 15351,41,74,80,0,46,0,80,85,37,0,60,30,40,25,28,3,24,21,36.3
 15352,ZCTA5 15352,106,156,258,208,177,157,159,242,264,163,216,205,278,350,281,98,21,71,44.7
 15353,ZCTA5 15353,41,65,63,54,65,85,82,55,48,71,63,94,105,133,102,43,47,23,49.7
 15354,ZCTA5 15354,0,19,19,0,0,16,11,9,26,0,61,33,20,0,33,0,10,14,53.4
 15355,ZCTA5 15355,212,143,123,81,25,195,76,78,109,63,72,53,64,49,63,14,30,22,28.1
 15356,ZCTA5 15356,150,59,15,26,16,115,106,0,29,48,0,0,14,74,65,0,0,0,29.2
 15357,ZCTA5 15357,15,13,11,15,27,9,24,19,0,24,42,30,8,35,66,10,17,11,54.4
 15358,ZCTA5 15358,19,43,26,10,77,60,0,12,15,52,96,15,9,35,38,0,21,0,46.7
 15359,ZCTA5 15359,101,16,25,59,98,204,173,135,75,131,178,246,208,453,154,140,81,24,57.1
 15360,ZCTA5 15360,0,0,16,27,0,0,9,67,14,0,18,10,23,9,20,5,0,4,37.9
 15361,ZCTA5 15361,309,313,176,292,307,253,186,282,330,274,259,354,305,361,189,194,95,102,43
 15362,ZCTA5 15362,10,19,14,12,8,6,11,12,0,44,16,7,10,20,5,0,10,5,47
 15363,ZCTA5 15363,364,479,429,272,467,481,578,286,446,381,614,595,589,761,371,517,193,251,48.2
 15364,ZCTA5 15364,21,36,16,0,26,16,10,31,7,15,67,94,22,15,12,72,0,0,53.8
 15365,ZCTA5 15365,35,87,7,55,80,82,92,23,16,34,83,64,37,4,133,101,12,106,52.4
 15366,ZCTA5 15366,42,35,63,77,12,58,65,56,40,92,104,82,113,138,62,82,51,9,54.3
 15367,ZCTA5 15367,45,63,26,47,61,33,26,45,78,79,17,16,87,91,9,30,48,13,44.2
 15368,ZCTA5 15368,2,1,0,0,9,0,2,8,0,0,0,0,0,7,20,10,15,0,72.7
 15369,ZCTA5 15369,502,702,579,712,508,581,527,610,339,744,569,681,664,563,426,275,207,261,40.1
 15370,ZCTA5 15370,14,0,105,89,0,15,15,15,0,60,38,41,35,0,0,0,0,0,29.4
 15371,ZCTA5 15371,61,0,0,0,50,147,121,64,40,0,0,48,46,35,28,0,0,31,33.5
 15372,ZCTA5 15372,14,15,14,0,0,0,16,0,14,0,15,46,59,0,0,35,36,28,61.7
 15373,ZCTA5 15373,42,30,3,0,0,12,18,51,11,1,30,47,0,23,14,20,11,0,44
 15374,ZCTA5 15374,6,2,8,9,20,19,8,24,10,12,11,30,37,5,21,12,11,6,54.6
 15375,ZCTA5 15375,40,154,222,179,236,246,103,133,162,287,216,232,164,158,91,157,103,50,44.8
 15376,ZCTA5 15376,58,80,0,11,0,97,21,0,0,0,0,169,45,0,9,0,27,155,58.9
 15377,ZCTA5 15377,1237,1293,1175,2503,4929,2349,1682,1687,1434,1310,1735,1983,1845,1833,1391,857,631,1067,36.2
 15378,ZCTA5 15378,0,0,0,2271,936,11,0,0,0,0,0,0,0,0,0,0,0,0,19.5
 15379,ZCTA5 15379,0,7,14,10,0,18,6,10,14,10,15,19,27,5,10,27,5,9,52
 15380,ZCTA5 15380,18,25,15,24,13,12,18,11,34,4,21,17,11,15,20,8,17,10,41.2
 15381,ZCTA5 15381,10,10,9,0,0,0,16,0,0,0,0,3,3,40,3,0,3,0,63.2
 15382,ZCTA5 15382,47,21,35,0,0,19,21,24,13,0,0,0,0,0,0,0,0,0,14.3
 15383,ZCTA5 15383,375,302,486,188,376,160,180,321,243,325,269,232,531,339,165,165,130,132,42.1
 15384,ZCTA5 15384,18,25,53,14,30,52,43,32,29,11,37,50,52,17,17,42,8,6,40.1
 15385,ZCTA5 15385,10,19,0,41,0,25,54,1,1,22,12,25,80,17,7,66,42,12,60.4
 15386,ZCTA5 15386,417,355,399,380,417,469,639,671,411,445,514,938,988,733,601,364,379,318,51.1
 15387,ZCTA5 15387,15,13,34,42,29,2,10,8,21,4,64,20,13,0,13,6,0,5,38.1
 15388,ZCTA5 15388,6,2,9,1,5,15,5,5,12,17,15,20,14,14,11,4,1,7,50.6
 15389,ZCTA5 15389,121,145,214,111,215,82,122,129,107,124,133,178,188,214,129,86,44,49,43
 15390,ZCTA5 15390,0,0,0,0,0,8,0,3,0,0,0,0,0,0,4,0,0,0,29.9
 15391,ZCTA5 15391,50,96,86,189,109,68,136,114,169,67,229,216,153,152,182,147,35,64,52.1
 15392,ZCTA5 15392,62,39,49,37,121,63,46,42,29,82,92,138,124,87,118,64,10,49,52.7
 15393,ZCTA5 15393,22,13,5,3,34,30,2,13,3,28,39,6,12,6,0,3,0,12,38.3
 15394,ZCTA5 15394,108,369,282,198,127,138,163,321,183,212,164,233,304,279,198,74,76,46,40.7
 15395,ZCTA5 15395,27,37,12,27,34,39,75,14,107,40,115,86,120,43,35,63,39,37,53
 15396,ZCTA5 15396,0,0,15,13,0,0,8,12,0,18,0,22,10,7,3,6,0,2,49.4
 15397,ZCTA5 15397,0,0,0,0,73,21,5,0,0,0,0,84,0,0,6,0,20,11,57.2
 15398,ZCTA5 15398,29,56,97,117,86,65,33,67,71,124,151,111,114,57,80,112,28,29,49.3
 15399,ZCTA5 15399,12,14,21,13,4,0,0,0,14,7,0,10,0,0,0,0,6,18,18.9
 15400,ZCTA5 15400,0,0,0,14,0,0,0,41,12,30,0,11,12,24,44,0,12,13,58.9
 15401,ZCTA5 15401,23,22,13,2,5,6,29,11,30,7,13,6,74,48,7,27,21,14,61.6
 15402,ZCTA5 15402,17,0,4,0,0,8,13,9,0,4,30,0,7,0,9,6,3,4,53.1
 15403,ZCTA5 15403,8,3,10,16,7,11,10,3,7,9,13,24,0,9,3,24,21,0,51.4
 15404,ZCTA5 15404,15,12,39,16,21,14,58,33,29,16,11,19,39,21,12,25,1,0,38.1
 15405,ZCTA5 15405,0,3,0,0,0,0,7,10,10,11,0,3,3,5,8,0,0,4,46.5
 15406,ZCTA5 15406,31,105,75,59,134,17,46,40,77,55,34,80,58,63,68,25,32,41,40.5
 15407,ZCTA5 15407,3,4,0,0,5,10,9,4,0,0,7,7,0,0,4,0,0,0,33.4
 15408,ZCTA5 15408,17,16,0,0,15,14,24,0,17,28,39,12,0,24,13,15,0,0,49.5
 15409,ZCTA5 15409,11,10,0,0,19,3,18,0,0,0,9,13,23,23,0,7,4,4,57.5
 15410,ZCTA5 15410,125,78,75,133,120,71,103,95,74,105,87,166,130,138,72,94,36,35,43.6
 15411,ZCTA5 15411,402,292,373,401,653,366,325,256,451,465,479,461,665,543,455,219,152,113,45.2
 15412,ZCTA5 15412,22,21,21,19,12,0,45,0,0,10,9,24,47,32,37,0,0,16,50.8
 15413,ZCTA5 15413,0,10,9,0,0,0,0,14,9,0,0,5,3,3,0,4,4,0,39.8
 15414,ZCTA5 15414,31,33,31,28,7,18,30,22,28,22,50,34,31,36,27,11,14,2,44.8
 15415,ZCTA5 15415,38,82,45,24,23,34,74,91,0,0,16,49,0,0,56,0,0,0,31.5
 15416,ZCTA5 15416,11,23,13,11,0,16,13,10,14,0,6,4,0,3,3,3,8,2,29.2
 15417,ZCTA5 15417,53,88,55,45,61,47,72,79,56,68,70,112,103,146,82,67,56,50,53.3
 15418,ZCTA5 15418,156,144,170,274,205,102,122,171,114,259,178,151,271,184,204,69,82,50,44.7
 15419,ZCTA5 15419,0,7,8,22,0,8,0,0,8,6,0,19,0,0,0,2,0,3,25.6
 15420,ZCTA5 15420,0,7,19,28,12,4,17,13,0,13,11,12,0,5,0,0,0,0,32.1
 15421,ZCTA5 15421,24,32,87,107,57,34,17,26,64,83,71,54,81,98,70,22,41,28,49.3
 15422,ZCTA5 15422,0,0,0,0,0,0,0,0,0,0,8,0,0,2,4,3,0,0,68.3
 15423,ZCTA5 15423,3,15,15,21,4,0,4,6,2,20,10,0,9,10,5,14,12,6,46.6
 15424,ZCTA5 15424,58,28,181,80,115,110,32,46,39,87,158,167,140,175,69,73,33,43,53.3
 15425,ZCTA5 15425,821,876,800,941,879,680,665,749,789,683,861,847,1291,1196,752,618,387,321,43.8
 15426,ZCTA5 15426,0,0,6,10,4,10,9,15,14,5,6,11,19,23,22,14,7,5,60
 15427,ZCTA5 15427,41,33,45,52,121,24,25,54,27,90,87,52,46,59,53,28,52,19,47.9
 15428,ZCTA5 15428,59,108,68,137,266,43,61,43,148,144,65,73,120,99,86,46,31,59,41.9
 15429,ZCTA5 15429,17,9,23,40,6,28,23,5,19,38,38,16,94,29,15,12,17,7,50.9
 15430,ZCTA5 15430,61,164,141,126,166,35,78,194,236,149,223,170,291,158,157,139,87,34,47.9
 15431,ZCTA5 15431,0,0,4,36,37,39,42,21,105,15,40,108,52,68,25,7,0,0,51.1
 15432,ZCTA5 15432,4,0,0,0,0,3,0,8,0,0,0,0,0,6,2,0,11,0,65.7
 15433,ZCTA5 15433,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,67.6
 15434,ZCTA5 15434,8,18,33,76,3,8,1,6,31,84,6,8,7,24,24,0,2,3,43.6
 15435,ZCTA5 15435,0,18,38,20,15,59,55,52,61,39,99,38,21,2,0,10,0,0,40.4
 15436,ZCTA5 15436,0,0,4,0,9,6,0,0,10,0,0,9,10,0,14,0,0,0,55.7
 15437,ZCTA5 15437,0,0,3,3,0,0,5,0,14,7,0,6,9,8,8,5,5,3,60.5
 15438,ZCTA5 15438,4,0,0,0,5,9,2,0,0,0,0,0,10,6,8,1,4,0,63.2
 15439,ZCTA5 15439,0,4,0,2,0,0,1,2,2,0,9,17,1,10,9,2,0,0,56.9
 15440,ZCTA5 15440,908,1049,1287,1085,1338,1429,1260,993,949,1486,1302,1274,1610,1245,1133,732,490,742,44.4
 15441,ZCTA5 15441,0,0,0,0,0,2,0,11,7,0,3,22,6,15,2,2,3,0,58.2
 15442,ZCTA5 15442,38,78,82,69,42,64,55,70,66,47,73,91,165,93,86,38,41,32,50.4
 15443,ZCTA5 15443,291,295,367,268,189,287,263,468,173,327,381,327,423,235,268,243,180,161,43.4
 15444,ZCTA5 15444,500,636,476,471,543,636,643,626,515,542,572,721,588,702,444,346,240,364,42.7
 15445,ZCTA5 15445,0,0,0,0,100,14,0,4,0,0,68,32,8,34,41,0,4,0,53.1
 15446,ZCTA5 15446,0,9,10,5,6,4,9,0,3,4,30,20,47,25,26,12,20,3,62.1
 15447,ZCTA5 15447,42,43,109,85,51,44,87,54,105,79,68,103,101,92,53,44,32,17,44.6
 15448,ZCTA5 15448,0,0,0,0,0,13,0,0,0,0,12,14,0,0,0,4,0,0,50.7
 15449,ZCTA5 15449,10,2,3,4,3,3,3,5,25,5,24,21,31,28,32,21,17,1,63.2
 15450,ZCTA5 15450,177,236,214,206,186,223,141,225,196,235,276,365,373,360,297,173,106,177,50.7
 15451,ZCTA5 15451,63,59,80,110,115,83,116,94,109,84,116,175,146,96,159,84,37,18,48.5
 15452,ZCTA5 15452,0,65,21,16,0,0,0,14,20,5,0,27,29,15,9,3,0,19,40.9
 15453,ZCTA5 15453,148,140,154,177,207,138,118,118,233,148,233,246,219,232,186,88,44,91,46.1
 15454,ZCTA5 15454,133,91,288,270,187,104,118,216,130,379,305,157,316,254,107,138,30,100,47.4
 15455,ZCTA5 15455,8,3,3,7,24,6,10,3,2,17,3,0,0,6,0,2,0,0,28.3
 15456,ZCTA5 15456,51,40,79,69,53,15,33,49,81,20,40,57,79,142,39,27,3,8,43.4
 15457,ZCTA5 15457,45,76,87,112,57,49,92,33,86,94,151,101,68,59,102,29,91,38,47.9
 15458,ZCTA5 15458,532,453,489,454,343,361,426,363,305,483,591,663,499,354,348,194,149,105,41.5
 15459,ZCTA5 15459,234,297,593,475,286,324,286,322,455,324,589,606,501,411,216,169,113,210,44.3
 15460,ZCTA5 15460,37,45,27,22,25,50,40,33,36,61,51,110,117,83,37,42,17,20,55
 15461,ZCTA5 15461,651,733,582,559,606,684,728,791,464,655,877,1201,1122,827,859,831,462,326,50.2
 15462,ZCTA5 15462,33,38,56,66,64,56,53,73,76,57,77,112,134,100,119,51,21,26,52
 15463,ZCTA5 15463,7,0,0,0,3,3,6,7,2,3,6,8,12,11,21,26,3,1,66.3
 15464,ZCTA5 15464,5,7,5,10,7,3,16,8,12,2,16,14,9,3,13,3,0,10,43.8
 15465,ZCTA5 15465,81,111,109,128,81,79,134,70,168,118,122,139,113,158,89,45,19,118,44.6
 15466,ZCTA5 15466,67,74,15,36,45,72,53,51,35,57,52,68,107,53,71,49,41,42,49
 15467,ZCTA5 15467,22,25,30,22,10,14,13,4,11,17,5,16,7,1,6,11,4,0,25
 15468,ZCTA5 15468,151,120,74,51,122,98,77,102,83,167,107,111,48,126,133,131,52,35,45.6
 15469,ZCTA5 15469,75,49,49,41,49,92,78,57,78,75,70,99,109,101,134,34,15,23,48.4
 15470,ZCTA5 15470,89,154,225,247,143,204,195,206,226,252,182,321,492,186,161,93,137,103,46.9
 15471,ZCTA5 15471,692,679,592,721,655,710,637,577,680,534,808,976,853,762,656,440,232,211,42.5
 15472,ZCTA5 15472,772,674,527,1463,1594,796,642,811,737,812,1002,1096,1002,1135,1050,774,594,907,46.2
 15473,ZCTA5 15473,861,957,1270,1086,665,867,1058,1119,1398,1527,1079,1577,1437,1623,1191,1088,455,624,46.8
 15474,ZCTA5 15474,522,599,883,412,510,483,415,571,360,657,785,616,945,730,638,259,277,303,46.5
 15475,ZCTA5 15475,166,274,225,271,205,294,414,235,217,232,332,430,415,310,332,134,145,281,48.6
 15476,ZCTA5 15476,0,3,40,11,43,1,10,39,34,28,47,50,28,29,68,13,92,37,57.5
 15477,ZCTA5 15477,6,4,21,25,2,4,4,4,29,13,9,24,43,57,43,19,7,0,60.5
 15478,ZCTA5 15478,0,8,17,0,0,1,11,0,13,1,12,0,0,14,4,1,0,0,42.5
 15479,ZCTA5 15479,84,121,123,109,25,55,78,91,97,81,88,173,74,144,103,33,45,30,44.6
 15480,ZCTA5 15480,23,64,39,80,19,58,16,103,89,42,51,34,77,96,8,60,7,14,43.1
 15481,ZCTA5 15481,4,5,9,4,13,2,5,7,5,14,17,6,4,11,1,4,7,2,45.6
 15482,ZCTA5 15482,112,109,131,207,105,64,144,136,126,203,111,225,222,244,93,95,68,75,46.5
 15483,ZCTA5 15483,24,0,0,52,32,51,0,48,25,59,34,170,124,0,59,36,11,35,55.8
 15484,ZCTA5 15484,170,64,12,112,0,37,130,117,29,103,29,216,165,150,245,116,159,221,60.2
 15485,ZCTA5 15485,0,6,14,33,10,7,0,0,28,0,16,6,5,0,0,3,0,0,25.1
 15486,ZCTA5 15486,0,26,11,0,40,0,0,18,46,29,0,216,0,16,17,0,0,0,55.4
 15487,ZCTA5 15487,311,342,487,507,641,496,362,393,634,531,419,385,891,953,493,442,282,449,47.8
 15488,ZCTA5 15488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
 15489,ZCTA5 15489,143,115,137,206,220,97,76,68,193,80,328,145,166,130,127,149,162,105,48.8
 15490,ZCTA5 15490,28,38,35,78,80,68,45,46,35,76,85,306,133,116,155,43,51,52,57
 15491,ZCTA5 15491,24,80,19,0,62,20,55,15,41,0,54,38,85,87,40,27,0,29,53.4
 15492,ZCTA5 15492,103,121,107,170,123,69,89,146,159,145,180,157,189,137,149,99,62,47,46.9
 15493,ZCTA5 15493,87,92,117,658,747,182,165,237,252,237,261,220,207,157,89,53,38,32,31.6
 15494,ZCTA5 15494,134,68,203,78,53,197,132,45,103,193,205,75,115,128,122,57,81,22,44.6
 15495,ZCTA5 15495,126,290,219,203,200,148,143,194,159,166,277,349,320,291,305,176,38,53,49.6
 15496,ZCTA5 15496,261,126,250,167,135,168,174,172,202,174,182,206,310,211,184,117,55,55,41.5
 15497,ZCTA5 15497,0,0,0,61,30,0,0,0,10,39,14,5,3,10,0,4,0,5,23.9
 15498,ZCTA5 15498,404,287,399,285,333,421,291,400,391,398,358,452,535,615,526,221,126,274,47
 15499,ZCTA5 15499,23,0,130,80,0,54,22,75,16,0,64,58,19,38,0,47,23,14,37.4
 15500,ZCTA5 15500,10,53,73,48,23,83,14,38,23,41,60,37,28,9,39,18,50,36,40
 15501,ZCTA5 15501,0,0,0,29,16,0,158,14,11,0,26,16,47,146,29,0,0,0,54.7
 15502,ZCTA5 15502,137,119,27,76,0,0,276,0,30,29,85,54,38,131,79,118,0,36,34.7
 15503,ZCTA5 15503,0,30,33,0,0,0,27,30,0,0,0,0,21,20,0,0,0,0,34.6
